Abrahamic,Accountability,Adoption,Agency,AllScriptureCount,America,Angel,Art,Articles of Faith,Atonement,Attitude,Authority,AuthorityMentions,BYU,Balance,Baptism,Bible,Blessing,BoM,Body,Book of Mormon,Brigham Young,Brotherhood,Calling,Character,Charity,Chastity,Children,Christianity,Christmas,Church,Citizenship,Comforter,Commandments,Commitment,Communication,Compassion,Conscience,Consecration,Contention,Conversion,Courage,Covenant,Creation,Creativity,D&C,Date,DaysElapsed,Decision,Dedication,Disciple,Discipline,Discourage,Divine,Doctrine,Doctrine and Covenants,Education,Esteem,Eternal Life,Eternity,Exaltation,Example,Excellent,Failure,Faith,Family,Family History,Fear,Fellowship,Finance,FirstPersonPronoun,Foreordination,Forgiveness,Freedom,Friendship,Gender,Gift,Giving,God,Gospel,Government,Gratitude,Growth,Habit,Happiness,Heal,Heavenly Father,Heritage,History,Holy Ghost,Home,Honesty,Honor,Hope,Humility,I am a woman,Improvement,Individual Worth,Initiative,Inspiration,Integrity,Jesus Christ,Joseph Smith,Joy,Kind,Knowledge,Language,Last Day,Law,Leadership,Learning,Life,Light,Light of Christ,Listen,Lonely,Love,Marriage,Media,Meekness,Membership,Men,Mercy,Miracle,Missionary,Mistake,Modesty,MonthGiven,Morality,Mortality,Music,NT,Natural Man,OT,Obedience,Opportunity,Ordinance,Organization,Parent,Patience,Patriarchal Blessing,Patriotism,Peer Pressure,PercentInItalics,PercentInQuotes,Perfection,Perspective,Pioneer,Plan of Salvation,PoGP,Polarity,Politic,Potential,Power,Prayer,Premortal,Preparation,Prepare,Priesthood,Priority,Progression,Prophet,Question,Relationship,Religion,Religious Freedom,Remember,Repent,Responsibility,Restoration,Resurrection,Revelation,Reverence,Righteous,Sabbath,Sacrament,Sacred,Sacrifice,Safety,Salvation,Satan,Scripture,Second Coming,Self-Reliance,Selfless,Service,Socialism,SpeakerPosition,Spirit,Spiritual Growth,Spirituality,Standard,Stewardship,StoryNames,Subjectivity,Success,Suffering,Talent,Talking Speed,Teaching,Technology,Temple,Tempt,Testimony,Thought,Time,Tithing,Tolerance,Trial,Trust,Truth,Understand,Unity,Value,Virtue,War,WeToYouRatio,Wisdom,Witness,Woman,WordCount,WordQuantity,Work,Worldly,Worship,Worthy,YearGiven,Zion,Pageviews
0,0,0,0,12,1,0,0,0,2,0,1,5,0,0,0,0,1,8,0,2,1,0,0,0,1,0,7,0,3,6,0,0,9,0,0,0,0,0,0,0,1,6,0,0,3,0,6905,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,8,3,0,0,0,0,96,0,1,0,6,Male,1,3,12,4,0,0,2,0,0,2,3,0,0,2,2,0,0,2,0,0,0,0,0,0,0,8,2,1,0,1,1,1,1,1,1,18,7,0,1,0,16,0,2,0,0,11,0,1,12,2,0,1,0,1,0,0,0,1,2,1,2,1,1,1,0,0,0,0.129979036,0,0,0,0,0,0,0.16,0,0,19,14,0,1,1,0,0,1,6,1,0,0,0,16,2,0,1,2,0,0,2,0,1,1,1,1,0,1,18,1,0,0,4,0,of the Quorum of the Twelve Apostles,6,0,0,0,0,4,0.47,1,0,0,2.538501493,2,0,1,2,0,11,11,0,0,2,0,0,1,0,0,0,0,19.82,1,3,0,4770,1121,3,0,0,0,1999,0,1862
0,0,0,0,12,1,5,0,1,0,0,2,21,0,0,0,5,5,1,0,15,1,0,1,0,0,0,10,0,0,10,0,0,19,0,7,0,0,0,0,0,0,17,3,0,4,1,6114,0,0,1,0,0,3,24,15,0,0,1,1,0,4,0,1,4,2,0,1,0,0,32,0,0,0,0,Male,0,4,29,7,0,0,2,0,0,0,0,0,3,1,2,0,0,1,0,0,1,0,0,4,0,8,8,2,1,2,1,1,2,1,6,11,4,0,1,0,3,1,0,0,0,18,1,1,1,0,0,3,0,3,0,2,0,4,2,0,1,1,1,1,0,0,0,0.300555115,0,4,0,0,0,1,0.23,0,0,4,0,2,1,3,0,0,0,22,0,1,3,0,0,3,1,3,3,22,0,1,0,0,2,4,0,4,1,10,1,0,0,0,0,Unknown,5,0,0,2,0,28,0.53,0,1,0,2.586588848,3,1,0,1,1,1,22,0,0,0,0,4,2,0,5,0,0,99.692,3,6,1,5044,1367,9,0,1,0,2001,0,1846
0,1,0,0,7,0,3,0,0,0,0,1,9,0,0,4,0,15,3,3,0,1,0,0,0,1,0,41,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12624,1,0,0,0,0,0,0,0,0,0,2,0,1,2,0,1,17,5,0,0,0,0,69,0,0,0,5,Male,4,1,12,3,0,0,0,1,3,0,1,0,0,1,8,0,0,0,0,0,1,0,0,1,0,2,1,2,1,2,0,0,1,6,8,25,0,0,3,0,19,1,0,0,0,7,0,0,15,0,0,5,0,0,0,2,0,1,8,0,0,0,3,0,0,0,0,0.226557583,0,4,0,0,0,0,0.17,0,0,21,1,0,0,0,0,0,0,3,0,0,0,0,5,1,0,0,0,0,0,3,0,0,0,1,0,1,2,2,0,0,0,12,0,Unknown,3,0,0,0,0,10,0.51,0,0,0,1.745124244,3,0,0,3,1,2,9,2,0,2,1,1,1,0,0,0,0,60.167,1,1,0,4767,1245,5,0,1,1,1983,0,1842
0,0,0,0,17,0,0,1,0,0,1,2,2,0,1,0,0,1,0,15,0,2,0,1,1,0,1,12,0,0,10,0,0,2,0,0,0,0,0,0,0,1,3,0,0,9,0,12615,0,0,1,0,0,0,3,3,37,0,5,0,0,2,0,0,6,2,0,0,0,0,19,1,0,4,4,Male,0,1,39,12,2,2,0,0,0,0,9,0,5,5,10,0,0,2,0,0,0,0,0,2,0,27,3,1,3,67,1,0,8,1,8,45,4,0,0,0,0,1,0,0,1,32,0,0,1,1,0,5,2,1,0,7,0,0,4,0,1,0,5,0,0,0,0,0.019809672,0,2,0,0,0,1,0.17,0,0,12,1,0,0,1,1,9,0,3,3,2,2,0,1,1,1,0,0,2,0,3,0,0,0,0,0,1,0,14,0,0,0,0,0,Unknown,19,0,2,0,0,9,0.5,1,0,0,0.5149,11,0,3,0,8,0,13,1,0,0,0,13,7,0,2,0,0,82.086,2,0,0,5149,1107,4,4,0,0,1983,0,1840
0,0,0,0,1,1,2,0,0,0,0,0,0,16,0,1,6,0,1,0,75,1,0,0,3,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,4,7491,0,0,0,2,0,3,0,0,1,0,0,0,0,13,0,4,3,1,0,0,0,0,16,0,0,1,0,Male,1,4,5,2,0,0,1,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,8,10,0,6,6,1,0,2,1,0,4,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.006832075,0,1,1,0,0,0,0.13,0,0,3,1,0,0,0,0,0,0,2,2,3,1,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,Unknown,0,0,0,1,0,28,0.45,0,0,0,0.5562,7,0,1,0,3,0,16,0,0,0,0,1,4,0,2,0,1,12.8,0,10,0,5562,1681,9,0,0,0,1997,0,1837
0,0,0,0,16,0,0,0,0,0,0,0,34,20,0,0,0,3,11,1,3,2,0,2,0,0,0,2,0,0,5,0,0,0,3,0,0,0,0,0,1,0,1,4,0,0,0,2003,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8,0,1,0,0,98,0,1,0,0,Male,4,3,5,4,0,0,0,1,0,0,0,0,0,2,9,0,0,3,0,0,0,0,0,1,0,5,1,0,0,0,0,0,0,2,8,24,0,0,10,0,1,0,0,0,0,11,0,0,0,2,0,6,0,1,0,3,0,1,1,2,0,0,1,0,0,0,0,0.115683047,0.015988714,0,0,0,1,1,0.13,0,0,5,17,1,0,0,1,0,0,1,7,0,0,0,11,9,1,0,0,4,0,4,0,0,0,0,1,1,1,18,0,0,0,6,0,Unknown,28,0,0,0,0,15,0.47,0,0,0,2.135831805,3,0,4,1,1,9,14,0,0,0,0,3,3,0,0,0,0,74.769,0,1,0,4253,1172,4,0,0,1,2012,0,1836
0,0,0,1,34,0,0,0,0,1,0,0,3,1,0,0,0,1,9,76,1,2,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,5,0,9,0,10382,1,0,1,0,0,3,3,2,0,1,5,0,1,1,0,1,0,1,0,0,0,0,29,0,0,0,1,Female,6,7,21,2,0,0,1,0,1,1,6,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,2,4,0,4,0,0,2,0,3,20,2,0,0,0,2,1,0,0,0,15,0,1,0,0,0,6,0,0,2,8,0,2,3,2,0,0,0,0,0,0,0,0.079140205,0,3,0,0,2,6,0.18,0,2,2,1,2,2,4,0,0,5,2,1,0,0,0,2,0,2,3,2,0,1,2,0,0,0,1,0,2,5,0,0,0,0,4,0,Unknown,27,0,0,0,0,8,0.52,0,7,4,0.4094,1,0,4,6,0,2,8,0,0,1,0,0,5,0,0,0,0,1008.333,4,1,1,4094,1180,12,0,0,1,1989,0,1836
0,0,0,0,20,0,2,0,0,3,0,0,13,1,0,0,0,7,5,3,2,2,0,0,0,7,0,13,0,0,3,0,0,5,1,1,2,0,0,0,0,5,2,0,0,6,0,4131,0,0,0,0,0,1,2,2,0,0,2,1,3,6,0,1,10,10,0,0,0,0,35,0,0,1,3,Male,0,7,16,7,0,2,2,0,1,0,7,0,1,0,2,0,0,1,0,0,0,0,0,1,0,1,4,8,1,0,0,0,2,0,0,29,0,0,0,1,9,0,0,0,0,5,0,0,11,1,0,8,0,0,0,1,0,6,4,2,1,0,2,0,0,0,0,0.147634763,0,0,0,2,0,2,0.19,0,1,2,1,0,0,0,1,0,6,9,3,1,0,0,1,0,0,4,0,0,0,2,0,0,1,1,1,1,0,1,0,0,2,6,0,Unknown,5,0,0,0,0,15,0.56,2,9,0,0.4545,4,0,1,3,2,2,3,0,0,18,5,2,8,0,0,1,0,147.682,0,2,0,4545,1422,3,0,0,0,2006,0,1835
0,0,0,0,4,0,7,1,0,0,1,0,4,6,0,0,0,2,2,3,0,2,0,2,1,37,0,6,0,0,22,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,14155,3,0,2,0,0,0,3,0,0,1,2,0,2,1,0,1,6,2,0,0,0,1,109,0,0,0,2,Male,3,9,13,1,1,0,0,0,0,0,0,0,0,4,7,0,0,3,1,0,0,0,0,0,1,4,0,2,6,5,1,2,0,3,0,11,0,0,3,0,5,3,0,0,0,32,0,0,3,0,0,2,3,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0.12192216,0.000595711,0,0,0,0,0,0.17,0,0,2,2,0,0,0,2,0,0,2,0,0,0,0,3,0,0,1,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,3,0,of the Seventy,0,0,0,4,1,26,0.51,0,0,1,3.328152096,2,0,1,0,0,3,10,0,0,0,0,6,13,0,0,0,1,73.081,0,0,8,5036,1430,3,0,0,1,1979,0,1834
0,1,0,0,14,1,1,0,0,4,0,4,28,2,0,1,0,12,2,0,11,0,0,0,3,0,0,11,1,0,16,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,10326,1,0,0,0,0,3,1,0,1,0,2,0,0,13,0,2,1,4,0,0,0,0,132,0,0,0,3,Male,1,6,29,8,0,0,0,0,1,0,2,0,0,0,4,1,0,0,0,0,0,0,0,1,0,8,0,1,3,0,3,0,3,38,0,19,1,0,2,0,27,1,0,1,0,24,1,0,4,0,0,8,0,0,0,11,0,0,0,1,1,0,0,0,0,0,0,0.182012848,0,7,0,0,0,1,0.23,0,1,0,1,1,0,1,0,0,3,13,1,1,0,0,7,2,1,0,0,0,0,7,1,1,2,0,0,1,1,2,0,0,0,6,0,Unknown,6,0,2,0,0,10,0.54,1,0,0,0.5604,7,0,6,0,1,4,12,0,0,1,1,9,6,0,1,1,0,37.532,0,1,8,5604,1401,6,0,0,0,1989,0,1830
0,1,0,1,7,0,0,0,0,0,0,0,17,12,0,0,0,12,4,0,0,2,0,0,0,0,0,2,0,0,7,0,0,11,9,0,0,1,0,0,1,7,4,0,0,0,0,4187,3,0,0,0,0,1,0,0,3,0,0,0,1,6,0,5,25,5,0,0,0,0,44,0,0,1,5,Male,1,5,4,13,0,0,2,4,9,0,1,0,3,0,0,0,3,0,0,0,0,0,0,0,1,4,0,1,3,1,0,0,1,7,1,23,0,0,1,0,3,2,2,0,0,3,0,0,8,0,0,6,0,1,0,0,1,3,7,1,0,1,2,0,0,0,1,0.023049645,0,0,0,0,0,0,0.21,0,3,4,13,0,2,5,1,1,3,2,0,3,1,0,2,0,4,2,0,0,0,1,0,0,0,0,0,0,13,7,0,0,0,7,0,Unknown,9,2,0,6,0,10,0.48,11,0,3,3.206829106,2,0,3,1,15,4,10,7,0,1,1,1,2,0,1,0,0,15.82,1,1,1,4512,1265,3,2,0,3,2006,0,1828
0,0,0,1,14,0,0,0,0,0,0,0,5,0,0,0,0,6,1,1,1,1,0,1,0,0,0,6,0,0,18,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,11438,0,0,0,0,0,1,4,0,2,0,2,1,0,1,0,0,10,0,0,7,0,0,20,0,0,0,1,Male,5,4,16,2,0,0,8,0,2,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,7,2,2,1,2,0,0,0,6,2,12,0,0,0,0,2,0,0,0,0,24,0,0,2,0,0,8,0,0,1,4,0,0,0,3,0,2,0,0,0,0,0,0.067696352,0,4,0,0,0,1,0.26,0,0,3,1,1,2,3,2,0,3,3,0,2,0,0,1,0,4,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,Unknown,11,0,0,0,0,3,0.55,0,0,49,0.3043,5,0,1,0,1,1,8,0,0,0,1,3,0,0,1,0,0,116.263,1,1,2,3043,932,8,0,0,0,1986,0,1827
0,0,0,1,25,0,0,0,0,2,1,0,1,21,0,0,0,1,7,1,0,1,0,2,3,0,0,3,0,0,4,0,0,3,0,1,1,0,0,0,0,2,0,0,0,3,3,918,0,0,0,0,2,2,0,0,0,0,1,5,0,6,2,1,2,1,0,3,0,0,40,0,0,0,6,Male,1,6,10,0,0,1,1,0,1,1,4,0,2,0,2,0,0,2,0,0,1,0,0,1,0,3,0,0,0,0,0,2,0,0,3,37,6,0,0,0,4,0,0,0,0,8,1,2,2,1,0,5,0,5,1,7,0,5,0,1,0,0,1,0,0,0,0,0.029550321,0,2,1,0,1,3,0.13,1,1,3,0,0,1,2,0,0,1,3,0,0,1,0,2,1,1,0,0,0,0,0,1,0,4,1,0,2,0,4,0,0,0,4,0,Unknown,0,0,0,0,0,32,0.49,0,0,1,3.076860908,2,0,0,0,1,5,14,0,0,1,0,0,2,0,0,0,0,70.083,3,0,6,4670,1646,32,0,1,0,2015,0,1823
0,0,0,0,4,0,0,0,0,0,0,0,2,3,0,3,0,2,2,0,0,1,0,2,0,0,0,3,0,0,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,3655,1,0,0,1,0,0,2,2,0,0,0,1,0,10,0,0,0,4,0,0,0,0,92,0,0,0,4,Female,0,4,3,0,0,0,1,0,3,0,6,0,1,0,5,1,0,6,0,0,2,0,0,0,0,2,0,1,9,4,0,0,0,1,12,39,0,0,1,0,2,0,0,0,0,4,0,0,1,0,0,11,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0.027354953,0,2,0,0,0,0,0.22,0,2,0,0,0,1,4,0,0,0,3,3,0,0,0,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,6,0,0,0,1,0,Unknown,2,0,0,5,0,8,0.48,0,0,0,3.01979622,2,0,1,0,0,2,10,0,0,0,0,0,2,0,0,0,4,305.951,0,0,0,4533,1128,7,0,0,0,2007,0,1821
0,0,0,9,13,0,0,0,0,4,0,0,9,1,0,0,0,2,7,1,3,1,0,0,3,2,0,4,2,0,5,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,1,3648,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,1,0,1,0,0,79,0,1,0,13,Male,6,10,29,1,0,0,0,0,1,0,14,0,0,3,4,0,0,3,2,0,0,0,0,1,0,10,3,2,6,0,0,0,2,0,8,12,0,0,2,0,34,0,0,0,0,17,0,0,1,0,0,12,0,1,0,4,7,0,1,6,0,0,1,0,0,0,0,0.063095545,0,4,0,0,0,0,0.31,0,0,1,0,0,0,1,0,0,0,6,3,0,1,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,Unknown,1,0,1,0,0,19,0.55,0,0,0,2.460926013,2,0,0,0,4,7,7,0,0,0,0,1,6,0,0,1,0,41.127,0,0,1,3883,1073,2,0,0,0,2007,0,1817
0,0,0,1,2,0,0,2,0,0,1,0,8,0,5,0,0,3,1,0,1,1,0,2,0,0,0,18,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3641,1,0,1,0,0,0,3,0,1,1,1,0,0,2,0,1,3,29,0,0,0,2,95,0,1,0,2,Male,4,6,6,2,0,0,1,2,0,0,1,0,0,3,13,0,0,1,0,0,1,0,0,1,0,1,0,2,0,0,0,0,0,2,4,26,0,0,3,0,6,0,0,0,0,2,0,0,2,2,0,12,0,0,11,0,0,1,0,7,0,0,5,1,1,0,0,0.058994413,0,1,0,0,0,0,0.16,0,0,0,16,1,0,2,0,5,1,1,5,2,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,21,0,0,0,2,0,Unknown,2,0,0,0,0,9,0.48,1,0,1,2.556250847,9,0,0,0,2,2,26,0,0,0,0,0,2,0,0,0,0,148.225,0,1,1,4475,1339,7,0,0,0,2007,0,1804
0,1,0,0,4,0,0,0,0,0,2,0,11,0,10,0,0,9,2,2,0,2,0,1,0,0,0,12,0,0,12,1,0,2,2,0,0,0,0,0,0,2,0,0,0,0,1,7092,2,2,0,2,0,0,0,0,2,0,2,0,0,1,2,4,4,16,0,0,0,0,81,0,1,1,0,Male,3,6,5,6,0,0,1,1,11,1,1,0,0,1,10,0,0,6,0,0,2,0,0,3,0,6,0,2,2,0,0,0,9,1,1,31,1,0,0,0,2,1,0,0,0,11,0,1,8,0,0,6,0,0,1,2,0,0,0,4,0,0,6,0,2,0,0,0.052389522,0,2,0,1,0,0,0.17,0,1,1,12,0,0,1,0,3,1,3,1,0,1,0,5,0,1,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,3,0,of the Presidency of the Seventy,3,0,5,1,0,9,0.5,1,0,1,2.257923728,0,0,2,1,1,7,22,1,0,0,0,0,0,0,0,1,0,74.473,5,1,2,5001,1513,12,0,0,1,1998,0,1803
0,1,0,0,79,0,0,0,0,0,0,2,4,2,0,0,0,2,61,1,17,0,0,0,0,0,0,1,0,0,4,0,0,1,2,0,0,2,0,6,1,0,2,0,0,4,0,1315,0,0,0,4,0,0,10,2,12,0,0,0,0,1,0,0,10,7,0,1,0,0,32,0,0,1,2,Male,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,4,2,0,2,9,0,0,1,2,10,5,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,1,0,0,9,0,3,0,1,0,0,2,0,0,0,0,0.113376652,0.014116065,0,6,0,0,2,0.12,0,0,0,0,0,1,1,0,0,0,3,0,0,7,4,1,1,0,0,0,1,0,2,0,0,0,1,0,1,0,5,0,0,0,2,0,Unknown,3,0,0,0,0,10,0.49,0,1,0,2.93718775,2,0,1,0,0,0,12,0,0,0,0,8,5,0,4,0,3,76.8,3,0,1,4463,1285,3,1,0,0,2014,0,1803
0,0,0,0,3,0,0,0,0,0,1,2,28,0,0,0,0,4,0,0,0,9,0,0,0,0,0,2,0,4,14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,16388,3,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,1,3,0,0,1,0,145,0,0,0,5,Male,0,3,12,1,0,1,0,0,2,0,8,0,0,0,10,0,4,7,2,0,0,0,0,2,1,8,0,3,1,0,0,0,2,3,24,16,2,0,13,0,21,0,0,0,2,15,0,0,3,0,0,1,1,0,0,1,0,0,4,7,0,0,4,3,0,0,0,0.016033954,0,0,0,0,0,0,0.21,0,0,0,4,0,0,0,2,0,0,5,2,0,0,0,3,0,4,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,6,0,Of the Quorum of the Twelve Apostles,7,0,0,1,0,14,0.49,0,0,0,0.4241,0,0,0,0,2,4,17,1,0,0,1,5,0,0,0,0,0,45.449,3,0,1,4241,1126,6,0,0,0,1973,0,1794
0,3,0,1,19,0,0,0,1,0,0,2,10,16,0,0,0,3,4,1,0,3,0,1,0,0,0,4,2,0,4,0,0,3,0,0,0,0,0,0,0,0,1,0,0,9,1,7624,2,0,0,0,0,6,3,1,21,0,1,0,1,2,0,1,4,7,0,2,0,0,181,2,0,0,0,Male,0,6,14,3,0,1,0,0,0,0,0,0,1,1,4,0,5,2,0,0,3,0,0,0,1,8,0,1,1,2,3,0,3,0,23,26,0,0,2,0,4,1,0,0,0,11,0,0,24,0,0,1,0,0,2,5,0,0,0,3,0,0,0,0,0,0,0,0.014573643,0,0,3,0,0,1,0.16,0,0,5,2,0,2,8,1,0,0,1,6,4,2,2,10,0,2,2,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,11,0,Unknown,4,0,0,6,0,13,0.5,3,1,2,3.307013946,2,1,1,2,0,1,19,0,0,0,0,5,4,0,2,1,1,64.723,1,1,3,6450,1753,5,0,0,0,1997,3,1787
0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,2,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,18,0,0,0,0,Female,3,1,7,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,1,0,3,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.111394017,0,1,0,0,0,0,0.17,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,"Wife of Jeffrey R. Holland, President of Brigham Young University",3,1,0,0,0,7,0.51,3,0,0,2.175048734,1,0,2,0,0,0,6,0,0,0,0,0,0,0,0,1,0,175,1,0,15,1571,720,0,0,0,0,1987,0,1787
0,0,1,0,16,4,0,0,0,1,0,0,12,1,0,0,0,6,4,0,0,1,0,0,0,3,0,7,3,5,12,0,0,8,1,0,2,0,0,0,0,0,0,1,0,2,0,6469,0,0,4,0,0,1,0,0,1,0,0,0,1,3,0,1,3,2,0,3,1,0,51,0,4,0,3,Male,2,17,11,3,1,0,1,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,1,0,0,2,2,1,1,1,1,0,0,6,0,15,0,0,0,0,17,0,0,0,0,13,0,2,8,0,1,3,0,0,0,10,2,0,0,0,0,2,1,1,0,0,0,0.141763398,0,0,0,2,0,0,0.16,0,0,1,0,0,0,0,3,0,0,4,0,0,1,0,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,0,41,0,Unknown,3,1,0,0,0,14,0.48,0,2,9,0.4049,0,0,0,0,3,4,10,0,0,0,1,0,3,1,1,1,1,50.261,0,0,3,4049,1451,7,1,0,0,2000,0,1786
0,0,0,0,3,0,0,0,0,1,1,2,21,0,0,1,0,9,0,0,2,1,0,2,0,0,0,4,0,0,10,0,0,0,2,0,0,0,0,0,0,2,10,0,0,3,0,10678,2,0,2,0,0,0,7,7,2,0,1,1,0,0,0,0,13,0,0,0,0,0,175,0,2,0,2,Male,15,13,26,7,0,0,0,0,4,0,2,0,0,21,9,0,1,7,1,0,0,0,0,3,0,5,0,2,2,1,0,1,0,10,10,20,0,0,29,0,1,0,0,0,0,14,0,3,0,0,0,9,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0.102529511,0,0,0,3,0,0,0.12,0,0,3,4,0,0,3,3,0,1,5,1,0,0,0,6,6,0,0,0,6,0,0,0,2,1,0,1,0,0,5,0,0,0,10,0,of the Presiding Bishopric,30,0,0,0,0,5,0.47,0,0,0,2.350547959,19,0,0,0,8,4,6,0,0,1,0,7,2,0,0,0,0,10.522,2,1,0,5930,1166,10,0,0,0,1988,0,1771
0,0,0,0,5,0,0,0,0,0,3,0,9,0,0,0,3,5,1,0,2,0,0,0,0,0,0,8,0,0,9,0,0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,3669,0,1,0,0,0,2,0,0,3,0,1,0,1,0,1,1,14,2,0,1,0,0,79,0,0,0,5,Male,2,4,13,1,0,1,0,1,3,0,2,0,2,0,4,0,1,2,0,0,0,0,0,4,0,6,1,4,1,2,0,0,0,0,4,22,3,0,0,1,2,0,0,0,0,8,0,1,3,1,0,11,0,2,1,3,0,1,0,2,0,0,2,0,0,0,1,0.096219035,0,2,0,0,0,0,0.15,0,1,6,4,0,0,0,1,0,0,2,1,0,0,0,3,0,3,1,0,1,0,2,0,4,1,1,5,0,0,2,0,0,0,4,0,of the First Presidency,2,0,1,0,0,15,0.48,1,0,1,1.829680228,0,0,4,0,0,7,8,0,0,0,0,5,5,0,0,1,0,64.892,2,1,0,3835,1337,4,0,1,1,2007,0,1770
0,0,0,3,9,1,7,0,0,0,0,0,4,14,0,0,0,3,2,0,1,1,0,0,2,3,0,6,3,14,4,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,2017,0,0,1,0,3,0,0,0,2,0,1,0,0,0,0,1,3,10,1,0,0,0,87,0,1,0,4,Male,0,8,3,1,1,0,0,1,1,0,4,0,1,0,9,0,1,4,0,0,0,0,0,1,0,2,0,1,7,0,1,0,0,0,1,29,0,0,2,1,8,0,0,0,0,3,1,1,6,0,0,5,0,0,0,6,0,0,0,0,0,1,0,1,0,0,0,0.040109568,0.002347877,0,0,0,0,0,0.09,0,0,0,2,0,0,0,1,2,0,0,2,0,1,0,5,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,10,0,Unknown,3,0,0,0,0,26,0.44,0,1,0,3.009434882,2,0,2,0,0,2,12,0,0,0,0,0,4,0,0,0,0,51.2,1,1,5,5111,1434,8,0,0,0,2012,0,1767
0,0,0,9,13,0,3,0,0,1,0,0,8,3,1,1,0,3,4,0,0,2,0,0,2,0,0,2,1,0,8,0,0,1,2,0,1,0,0,0,0,0,4,0,0,2,0,4565,5,0,0,0,0,0,0,0,1,0,2,1,1,1,0,1,0,0,0,1,0,0,72,0,0,2,0,Female,1,0,7,2,0,0,0,0,2,0,1,0,1,0,1,2,0,0,0,0,1,0,0,0,0,1,3,2,0,0,0,0,4,1,5,25,3,1,3,0,1,1,0,0,0,10,1,0,0,0,0,5,0,0,0,5,1,1,2,0,0,0,0,0,0,0,0,0.16608825,0,0,0,0,0,1,0.12,0,0,1,1,2,0,3,3,2,0,4,7,1,0,0,0,4,0,0,0,4,0,2,0,0,0,0,0,1,1,3,0,0,0,4,0,Unknown,2,0,0,0,0,11,0.5,0,1,0,3.032632752,1,0,2,0,0,1,14,0,0,1,0,0,5,0,0,0,3,50.276,1,0,4,4034,1266,6,0,0,1,2005,0,1758
