Abraham,Accountability,Adoption,Agency,AllScriptureCount,America,Angel,Art,Articles of Faith,Atonement,Attitude,Authority,AuthorityMentions,BYU,Balance,Baptism,Bible,Blessing,BoM,Body,Book of Mormon,Brigham Young,Brotherhood,Calling,Character,Charity,Chastity,Children,Christianity,Christmas,Church,Citizenship,Comforter,Commandments,Commitment,Communication,Compassion,Conscience,Consecration,Contention,Conversion,Courage,Covenant,Creation,Creativity,D&C,Date,Decision,Dedication,Disciple,Discipline,Discourage,Divine,Doctrine,Doctrine and Covenants,Education,Esteem,Eternal Life,Eternity,Exaltation,Example,Excellent,Failure,Faith,Family,Family History,Fear,Fellowship,Finance,FirstPersonPronoun,FleschReading,Foreordination,Forgiveness,Freedom,Friendship,Gender,Gift,Giving,God,Gospel,Government,Gratitude,Growth,Habit,Happiness,Heal,Heavenly Father,Heritage,History,Holy Ghost,Home,Honesty,Honor,Hope,Humility,I am a woman,Improvement,Individual Worth,Initiative,Inspiration,Integrity,Jesus Christ,Joseph Smith,Joy,Kind,Knowledge,Language,Last Day,Law,Leadership,Learning,Life,Light,Light of Christ,Listen,Lonely,Love,Marriage,Media,Meekness,Membership,Men,Mercy,Miracle,Missionary,Mistake,Modesty,Morality,Mortality,Music,NT,Natural Man,OT,Obedience,Opportunity,Ordinance,Organization,Pageviews,Parent,Patience,Patriarchal Blessing,Patriotism,Peer Pressure,PercentInItalics,PercentInQuotes,Perfection,Perspective,Pioneer,Plan of Salvation,PoGP,Polarity,Politic,Potential,Power,Prayer,Premortal,Preparation,Prepare,Priesthood,Priority,Progression,Prophet,Question,Relationship,Religion,Religious Freedom,Remember,Repent,Responsibility,Restoration,Resurrection,Revelation,Reverence,Righteous,Sabbath,Sacrament,Sacred,Sacrifice,Safety,Salvation,Satan,Scripture,Second Coming,Self-Reliance,Selfless,Service,Socialism,Speech,Spirit,Spiritual Growth,Spirituality,Standard,Stewardship,StoryNames,Subjectivity,Success,Suffering,Talent,Talking Speed,Teaching,Technology,Temple,Tempt,Testimony,Thought,Time,Tithing,Tolerance,Trial,Trust,Truth,Understand,Unity,Value,Virtue,War,WeToYouRatio,Wisdom,Witness,Woman,WordCount,WordQuantity,Work,Worldly,Worship,Worthy,Zion
1,3,0,1,19,0,0,0,1,0,0,2,10,16,0,0,0,3,4,1,0,3,0,1,0,0,0,4,2,0,4,0,0,3,0,0,0,0,0,0,0,0,1,0,0,9,1,2,0,0,0,0,6,3,1,21,0,1,0,1,2,0,1,4,7,0,2,0,0,165,6.78,2,0,0,0,Male,0,6,14,3,0,1,0,0,0,0,0,0,1,1,4,0,5,2,0,0,3,0,0,0,1,8,0,1,1,2,3,0,3,0,23,26,0,0,2,0,4,1,0,0,0,11,0,0,24,0,0,0,0,2,5,0,0,0,3,0,0,1406,0,0,0,0,0,0.014362934,0.095752896,0,3,0,0,1,0.15,0,0,5,2,0,2,8,1,0,0,1,6,4,2,2,10,0,2,2,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,11,0,/talks/a-legrand-richards_now-believe-byu-education-wish-believed-first-came/,4,0,0,6,0,13,0.5,3,1,2,3.320512821,2,1,1,2,0,1,19,0,0,0,0,5,4,0,2,1,1,65.419,1,1,3,6475,1761,5,0,0,0,3
0,0,0,0,24,5,0,0,0,0,0,0,15,0,0,0,0,3,5,0,3,2,0,0,0,0,0,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,76,5.6,0,0,0,0,Male,0,4,12,1,0,0,1,0,1,0,0,0,5,1,2,0,0,0,0,0,1,0,0,0,0,2,1,4,0,2,0,2,0,2,0,4,1,0,2,0,3,0,0,0,0,11,0,1,10,0,0,0,0,0,2,0,17,0,0,0,1,5,1,0,0,0,0,0.119945479,0.197637438,0,0,1,0,0,0.23,0,0,0,0,0,0,0,4,0,0,20,0,0,0,0,6,0,0,2,1,0,0,1,0,0,0,0,2,0,0,8,0,0,0,0,0,/talks/a-legrand-richards_prophets-scriptures/,1,0,0,0,0,13,0.49,0,0,0,2.175976273,1,0,2,0,1,5,11,0,0,0,0,1,10,0,0,0,0,20.632,0,1,1,4402,1054,0,0,0,0,10
0,0,0,0,14,0,5,1,1,0,0,1,6,0,1,1,0,4,3,0,1,1,0,0,1,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,3,1,2,2,0,1,0,0,0,1,0,0,0,1,1,1,0,4,0,1,3,0,0,4,4,0,0,0,0,39,4.82,0,0,0,1,Male,0,4,21,3,0,0,0,0,1,0,0,0,0,0,6,18,0,0,0,0,0,0,0,0,1,2,0,1,5,10,0,0,0,0,11,22,4,0,0,0,1,0,0,0,0,18,0,0,0,0,0,0,1,0,4,0,2,0,3,1,0,13,0,0,0,0,0,0.290868095,0.049605411,0,0,0,0,4,0.21,0,0,4,1,0,2,2,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,3,0,0,0,0,0,2,2,3,0,0,0,10,0,/talks/a-theodore-perry_everything-season/,4,0,0,0,0,7,0.53,0,0,0,2.223057644,3,0,0,3,0,0,16,0,0,0,1,6,1,0,2,0,2,193.6,1,4,2,3548,1081,4,0,0,0,0
1,0,0,0,24,1,3,0,1,23,0,0,3,0,0,6,1,1,15,6,3,1,0,0,0,0,0,4,1,0,2,0,0,7,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,1,0,0,1,2,2,0,0,4,0,1,0,0,0,11,1,0,0,0,0,45,4.82,0,0,0,0,Male,3,1,26,16,0,0,1,0,2,0,5,0,0,4,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,2,0,1,9,0,5,10,0,0,0,0,2,1,0,0,0,36,17,0,3,0,0,0,1,0,2,0,0,7,3,8,0,417,3,0,0,0,0,0.25314979,0.072795147,4,0,0,0,3,0.19,0,0,6,1,0,1,2,0,0,0,4,2,0,0,0,1,20,0,5,15,2,0,2,0,0,1,14,1,2,0,8,0,0,0,1,0,/talks/a-theodore-tuttle_atonement-part/,6,0,0,0,0,13,0.5,0,9,0,1.369329073,5,0,2,0,1,5,5,0,0,0,0,2,14,0,0,0,0,70.349,0,3,3,4286,1028,7,0,0,0,0
1,0,0,0,7,0,3,3,2,3,0,10,25,1,0,9,3,12,0,2,2,4,0,0,2,0,1,15,0,0,14,0,0,2,0,0,0,1,0,0,0,0,8,0,0,0,1,1,1,1,0,0,3,9,3,0,0,6,1,5,1,0,1,12,1,0,0,0,0,78,6.78,0,2,0,2,Male,3,2,14,18,0,0,0,0,2,0,2,0,2,2,0,0,0,6,0,0,1,0,0,3,0,10,3,2,2,2,0,1,4,0,3,20,1,0,0,0,5,0,0,0,0,22,0,0,9,0,0,0,0,0,1,0,5,3,2,19,1,199,0,0,0,0,0,0.155647841,0.078737542,4,0,0,1,1,0.16,0,2,21,5,0,1,2,6,0,1,28,4,0,0,0,3,5,0,2,3,9,1,3,0,0,7,3,0,2,0,4,0,0,0,6,0,/talks/a-theodore-tuttle_key-redemption/,8,0,0,0,0,23,0.49,0,0,1,0.602,0,0,70,0,0,0,13,0,0,0,0,4,9,0,0,2,0,59.766,0,1,4,6020,1486,24,0,0,2,1
0,0,0,1,18,0,2,0,0,0,0,3,5,0,0,0,0,1,0,4,0,2,0,8,0,0,0,8,0,0,31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,1,1,1,0,0,1,2,0,5,0,0,3,2,10,0,0,0,0,16,5.22,0,0,0,0,Male,0,4,13,4,4,0,0,0,4,0,1,0,1,0,27,0,1,0,0,0,0,0,0,0,0,4,1,1,1,1,0,0,1,5,4,15,0,0,2,0,10,4,1,0,0,27,0,1,3,1,0,0,0,0,5,0,1,1,2,0,2,226,4,0,0,0,0,0.24205183,0.021640395,2,5,0,0,0,0.18,0,0,7,1,1,0,2,50,1,0,2,1,2,0,0,1,0,9,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,/talks/a-theodore-tuttle_new-emphasis-priesthood/,2,0,0,0,0,7,0.49,1,1,0,0.3743,2,0,5,0,0,2,4,0,0,1,0,1,15,1,0,1,0,17.64,2,3,12,3743,1074,8,0,0,5,2
0,0,0,0,16,0,1,0,0,0,0,0,3,0,2,0,0,18,6,2,2,2,0,0,0,0,1,1,0,0,2,0,0,9,0,0,0,0,0,0,0,0,1,0,0,9,0,2,0,0,0,0,4,1,0,0,0,3,0,0,1,0,0,2,0,0,0,0,0,37,4.44,0,0,1,0,Male,1,3,10,1,0,0,0,0,1,0,3,0,2,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,1,2,0,1,42,0,1,15,0,0,2,0,1,0,0,0,0,11,0,0,6,0,0,0,0,0,1,0,0,14,1,0,0,436,0,0,0,0,0,0.179732314,0.089228808,1,3,0,0,0,0.17,0,0,2,2,0,0,0,0,0,0,1,0,2,0,0,3,2,1,0,0,4,0,4,4,2,0,0,0,0,0,0,0,0,0,1,0,/talks/a-theodore-tuttle_principles-promise/,3,0,0,0,0,5,0.53,0,0,0,0.3138,2,0,0,0,1,2,5,5,0,0,0,4,3,0,0,1,1,2.38,10,0,0,3138,1044,5,0,1,0,0
0,0,0,0,4,1,0,1,0,0,0,0,5,2,0,0,0,1,1,0,1,1,0,0,0,0,0,18,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,29,5.99,0,0,0,1,Female,0,8,5,1,0,0,1,0,3,2,1,0,0,0,7,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,3,6,0,0,1,1,5,0,0,0,0,7,0,1,5,0,0,0,0,0,2,0,1,0,2,0,0,163,0,0,0,0,0,0.17611336,0.07219973,0,1,0,0,0,0.15,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,11,17,0,/talks/abegglen-jo-ann-c_power-one-selfless-service/,4,0,0,0,0,5,0.5,0,1,0,2.627659574,1,0,0,0,2,1,8,1,0,1,0,0,1,0,0,0,0,94.118,0,1,0,2964,1016,2,0,0,0,0
0,0,0,0,24,0,1,4,0,0,1,0,5,0,0,0,1,3,7,0,0,1,0,1,0,0,1,1,0,0,3,0,0,6,1,0,0,0,0,1,0,7,2,4,1,2,1,29,0,0,1,1,0,1,1,0,4,0,0,0,14,0,3,16,1,0,1,0,0,113,7.17,0,0,0,0,Female,0,4,13,3,0,0,1,0,0,0,0,0,7,0,3,1,0,0,9,0,0,0,1,1,0,2,16,0,1,4,1,0,1,0,2,20,5,0,0,0,6,0,0,1,0,16,0,0,2,0,0,0,0,1,4,0,4,0,0,0,1,7,0,0,0,0,0,0.137417499,0.053985446,2,1,0,0,7,0.17,0,1,6,1,0,1,4,0,3,2,2,1,0,1,1,5,0,2,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,4,0,/talks/abrea-angel_creative-mind/,1,0,0,0,0,13,0.53,0,0,4,0.5909,2,0,0,1,0,3,20,0,0,0,0,1,10,0,3,1,1,70.349,9,0,0,5909,1547,4,0,0,1,0
3,0,0,0,17,0,1,0,0,1,0,2,21,0,0,0,0,16,4,6,0,0,0,5,0,0,0,35,0,0,12,0,0,7,0,0,0,0,0,0,0,0,4,2,0,6,0,0,0,0,1,0,14,3,1,1,0,12,4,5,5,0,0,11,48,0,0,0,0,20,4.44,1,0,0,0,Female,1,9,38,5,0,0,1,0,7,0,7,1,0,0,14,0,4,0,0,0,0,0,0,0,0,6,1,1,5,2,0,0,3,7,7,48,0,0,1,0,10,10,0,0,0,33,0,1,1,0,0,0,2,0,1,0,2,2,6,1,5,34,20,1,0,0,0,0.224788299,0,1,0,0,2,4,0.22,0,1,12,1,2,0,1,20,0,1,3,2,9,0,0,4,1,10,1,0,2,0,6,0,0,3,2,0,5,0,1,0,0,0,5,0,/talks/abrea-angel_divine-nature-destiny/,17,0,0,0,0,2,0.5,0,0,0,2.468408551,5,0,2,0,1,1,9,0,0,0,10,0,7,1,0,0,0,211.75,0,0,13,5196,1304,6,0,0,4,0
0,1,0,24,11,0,1,0,1,0,3,0,11,0,0,0,0,8,2,2,0,4,0,0,0,0,0,6,0,0,6,0,0,6,0,0,0,1,0,0,0,1,3,1,0,5,0,13,1,0,1,0,0,3,3,1,1,0,2,1,4,0,6,3,0,0,6,0,0,37,7.56,1,0,2,0,Female,3,2,10,1,1,1,0,0,3,0,4,1,0,0,0,0,0,1,0,0,1,0,0,1,0,3,1,1,1,1,7,0,3,0,4,23,0,0,1,0,0,0,0,1,0,22,0,0,0,0,0,0,0,0,2,0,1,3,1,0,0,6,0,0,0,0,0,0.267459138,0.058374018,0,0,0,0,1,0.15,0,0,6,0,0,0,0,0,0,2,4,2,0,0,0,3,0,5,3,0,0,0,2,0,0,0,1,1,1,3,4,0,0,0,3,0,/talks/abrea-angel_free-agency/,4,0,0,2,0,7,0.52,2,0,1,2.584201865,3,0,0,3,0,4,34,0,0,1,0,4,5,0,0,1,1,176.087,4,0,1,4711,1331,5,0,0,0,0
0,0,0,0,2,1,0,1,0,0,0,0,10,16,1,0,0,0,1,2,0,2,0,0,2,0,0,3,0,2,13,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,1,4,1,0,0,0,55,6.01,0,0,0,1,Male,0,0,3,5,0,0,0,0,7,0,0,1,2,0,9,1,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,24,1,0,0,0,1,0,3,0,0,2,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,11,3,0,0,0,0,0.070543616,0.062705436,0,0,1,0,0,0.08,0,0,1,1,0,0,0,0,1,0,1,1,1,0,5,2,0,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,0,0,1,0,/talks/adams-ed_a-new-tradition/,10,0,0,1,0,13,0.42,1,0,0,2.98490566,5,0,1,0,0,1,11,0,0,0,0,0,2,0,6,0,0,224.308,0,0,0,3955,1367,3,0,0,0,0
0,0,0,3,18,0,0,0,0,1,8,0,0,0,1,0,0,7,8,4,0,2,0,1,0,2,0,5,0,0,1,1,0,6,1,0,0,1,2,0,0,0,2,18,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,2,6,1,0,1,0,0,0,0,0,21,5.61,0,2,1,2,Female,5,8,16,5,0,1,0,0,0,0,0,0,0,0,3,0,2,6,3,0,0,0,0,0,0,1,0,5,1,2,0,0,7,0,2,21,5,0,1,0,10,0,0,1,0,8,3,0,0,0,0,0,1,0,7,0,1,0,1,0,0,667,1,1,0,0,0,0.049264235,0.078481553,0,1,0,3,0,0.13,0,1,3,1,1,0,0,0,0,1,1,2,72,0,0,0,0,8,2,0,3,0,2,1,0,0,9,0,3,0,6,0,0,0,2,0,/talks/addie-fuhriman_tie-binds/,1,0,0,0,0,6,0.45,2,2,2,0.4689,0,0,0,0,1,1,7,0,0,0,0,5,4,0,5,1,0,392,1,2,2,4689,1399,2,0,1,2,0
0,0,0,0,18,1,1,1,0,0,0,2,21,0,0,6,0,19,1,0,1,1,0,5,1,0,0,4,0,1,7,1,0,10,0,0,1,0,0,0,0,0,7,0,0,11,0,0,0,1,0,0,0,2,2,6,0,2,2,1,1,0,0,4,3,0,0,2,0,101,5.6,0,18,0,6,Male,0,3,12,7,0,0,0,6,1,0,0,0,1,0,10,2,3,4,1,0,0,0,0,2,0,5,3,5,2,2,0,2,5,0,3,20,1,0,1,2,14,0,0,3,0,18,0,0,10,0,0,0,0,1,6,0,0,8,2,0,0,498,10,3,0,0,0,0.23071364,0.124119241,1,0,0,1,0,0.18,0,0,0,1,0,0,1,3,0,2,11,0,0,0,0,6,0,1,2,2,5,0,2,0,0,1,0,1,4,0,2,0,0,0,3,0,/talks/adney-y-komatsu_keep-commandments/,3,0,0,0,0,5,0.51,0,8,0,0.5535,1,0,7,1,6,4,6,0,0,2,0,1,2,0,0,0,1,70.141,2,3,1,5535,1333,5,1,0,3,1
1,0,0,0,7,0,1,0,1,1,2,0,0,1,0,0,0,5,1,0,0,4,0,0,6,10,1,8,1,2,3,0,0,0,5,0,0,0,0,0,0,0,1,0,0,3,0,2,1,0,0,1,0,2,1,1,1,0,1,0,1,0,4,17,4,0,0,0,0,115,4.04,0,0,0,1,Male,1,3,18,2,0,0,1,1,2,0,0,0,0,5,5,2,0,3,1,0,0,0,0,2,0,3,2,1,11,3,1,2,3,0,6,22,4,0,2,0,10,4,0,2,0,16,0,0,2,2,0,0,0,0,3,1,0,1,1,0,1,662,1,1,0,0,0,0.078321073,0.049762008,0,0,0,0,0,0.17,0,0,4,2,0,0,0,5,1,1,2,0,0,3,0,6,12,0,0,0,0,1,6,0,0,0,0,0,0,1,4,0,0,0,12,0,/talks/adrian-van-mondfrans_becoming-men-women-principle/,0,0,0,3,0,12,0.52,0,2,0,2.465066667,2,0,2,0,0,4,10,0,0,0,0,3,9,0,0,3,1,8.245,0,0,2,4622,1309,4,0,0,1,0
0,0,0,0,4,1,0,2,0,0,1,0,5,4,1,0,0,2,2,8,0,1,2,3,0,0,0,6,0,0,4,0,0,0,2,1,0,0,0,0,0,1,4,1,0,1,0,0,0,0,0,0,2,6,3,0,0,0,1,0,5,1,1,4,3,0,1,0,0,60,7.95,0,0,0,3,Male,0,8,35,11,0,0,0,0,0,0,1,0,3,2,2,0,1,3,0,0,0,0,0,9,0,6,4,3,3,2,2,0,2,3,13,10,6,0,0,0,3,2,0,0,0,17,2,1,6,1,0,0,0,1,1,0,0,0,2,0,0,357,2,0,0,0,0,0.108039216,0.048627451,0,0,0,0,0,0.12,0,1,2,0,0,0,0,0,0,0,4,5,0,2,6,0,1,0,0,2,1,0,1,0,1,0,0,2,0,0,6,0,0,0,1,0,/talks/alan-f-keele_world-charged-grandeur-god-mandate-eternal-education/,3,0,0,0,0,18,0.53,0,0,1,0.51,8,0,1,0,1,2,9,0,2,0,0,17,3,0,0,0,1,57.76,3,2,1,5100,1596,2,0,0,0,0
0,0,0,0,27,4,0,2,0,0,1,1,11,37,2,0,0,9,12,0,0,2,0,0,2,0,0,8,1,0,1,1,0,0,5,1,1,0,0,0,0,1,10,2,0,6,1,3,0,0,0,0,2,2,2,16,0,1,0,0,2,1,1,14,87,0,0,0,0,80,7.96,0,1,1,3,Male,7,6,14,3,0,0,6,0,13,0,1,0,0,0,5,1,0,5,0,0,0,0,1,1,0,2,1,1,1,3,1,1,4,2,3,27,1,0,1,1,8,89,0,2,0,12,0,0,4,0,0,0,0,0,6,0,2,0,1,0,2,1175,7,0,0,0,0,0.008795875,0.08340916,0,2,0,2,1,0.21,0,2,0,0,1,8,16,1,0,0,3,1,6,2,6,0,1,4,1,0,0,0,1,0,0,1,1,0,2,0,0,0,0,0,4,0,/talks/alan-j-hawkins_byus-responses-family-proclamation-world/,5,0,0,0,0,13,0.51,2,0,4,3.295352324,14,0,1,0,0,3,19,0,1,1,0,3,9,0,2,1,0,72,2,1,12,6594,1793,16,0,0,3,0
0,0,0,0,2,0,0,2,0,0,0,0,18,23,0,0,0,2,0,3,0,7,0,0,1,0,0,0,1,0,24,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,4,0,0,3,0,0,0,0,9,0,0,1,0,10,3,1,0,17,0,0,0,0,41,7.57,0,0,0,0,Male,0,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,11,0,1,7,0,1,0,0,2,1,10,0,6,5,6,8,9,0,1,0,0,2,1,0,1,2,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,179,0,0,0,0,0,0.066819689,0.061973986,1,0,0,0,0,0.2,0,0,0,1,0,1,4,0,2,3,0,3,0,0,4,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,/talks/alan-l-wilkins_becoming-light-standard-nations/,2,0,0,5,0,13,0.48,0,0,0,0.3921,3,0,0,0,0,1,4,0,0,0,1,1,1,2,2,0,0,471.273,0,0,1,3921,1260,13,0,0,0,2
0,0,0,1,3,3,0,0,0,0,0,0,17,17,0,0,0,12,0,4,0,2,0,0,1,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,0,0,2,0,0,1,1,8,0,0,0,0,5,5,0,1,1,0,0,0,0,35,10.7,0,0,0,2,Male,2,6,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,10,0,1,1,0,0,0,0,2,3,1,0,0,2,32,1,8,0,0,0,1,0,3,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,2,0,0,263,0,0,0,0,0,0.030706244,0.016376663,0,2,0,0,0,0.21,0,0,0,0,0,1,1,0,2,1,0,11,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,/talks/alan-l-wilkins_eye-single-glory/,1,0,0,0,0,12,0.5,0,0,0,0.3908,3,4,1,0,0,0,8,1,0,0,1,1,1,0,0,0,0,693.444,0,1,0,3908,1109,12,0,0,0,0
0,0,1,0,21,0,9,7,0,0,2,3,15,3,0,0,2,15,10,2,1,1,0,3,0,0,0,8,0,1,4,0,0,4,0,0,0,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,0,2,0,4,0,1,1,0,4,0,3,36,1,0,1,0,0,96,6.39,0,1,0,0,Male,1,4,23,5,0,0,0,0,1,3,2,0,0,1,1,9,0,0,0,0,1,0,0,0,0,1,0,1,1,2,1,0,1,0,49,10,4,0,3,0,2,0,0,0,0,9,0,0,2,0,0,0,1,0,6,0,2,0,0,0,1,994,0,0,0,0,0,0.126708533,0.087735501,0,28,0,0,0,0.18,0,0,4,11,0,0,3,2,0,0,4,87,1,0,0,4,0,1,1,0,0,0,2,0,0,2,1,0,2,0,8,0,0,0,2,0,/talks/alan-l-wilkins_faithful-questions-seeking-found-truth/,8,0,0,0,0,17,0.55,0,0,0,0.5414,14,0,2,0,0,5,4,0,0,0,1,20,5,0,0,0,0,92.19,0,1,0,5414,1379,1,0,0,0,0
20,1,0,0,12,0,1,1,0,0,0,0,21,31,3,0,0,11,3,1,0,9,0,0,5,0,0,5,0,0,9,0,0,0,2,1,0,0,1,0,0,1,2,0,0,1,0,7,2,0,7,0,0,2,2,20,0,0,4,0,13,3,1,12,0,0,2,0,0,100,9.13,0,0,0,0,Male,4,11,19,14,0,1,0,0,0,0,0,0,2,5,1,2,2,6,1,0,15,0,1,7,2,4,1,0,3,6,1,0,1,0,21,13,8,0,2,0,4,0,1,1,0,11,0,1,7,0,0,1,0,1,3,0,4,1,10,0,0,212,3,4,1,0,0,0.121616953,0.045606357,0,8,0,0,1,0.19,0,0,2,2,0,1,5,1,1,2,9,5,0,1,6,5,0,3,2,0,2,0,3,0,0,8,6,0,1,0,2,0,0,0,12,0,/talks/alan-l-wilkins_reaching-heights-prophets-envisioned-us/,24,0,0,1,1,26,0.48,0,0,0,0.8683,35,1,0,0,3,7,30,0,0,0,1,5,7,0,3,2,0,880,0,3,6,8683,2002,28,0,0,2,2
0,0,1,0,13,0,4,1,0,6,1,0,12,8,0,2,0,4,6,2,0,2,0,0,0,0,0,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,1,8,0,0,0,0,0,1,1,0,0,0,0,0,8,0,2,7,3,0,0,0,0,116,6,0,0,0,2,Male,0,3,6,3,0,2,0,0,1,0,16,0,1,1,0,1,0,3,2,0,0,0,0,0,1,4,2,1,1,0,0,0,0,0,2,13,2,0,0,0,2,3,0,0,0,3,0,0,5,0,0,0,0,0,5,0,0,0,2,0,0,2322,0,1,0,0,0,0.048074623,0.072470701,1,1,0,0,0,0.16,0,0,1,4,2,0,0,1,0,1,1,4,0,0,0,2,0,0,0,0,2,1,0,0,0,1,1,0,0,0,4,0,0,0,4,0,/talks/alan-parkinson_saviors-example-fathers-will/,1,0,0,0,0,15,0.52,0,6,0,2.946441156,2,0,1,0,0,4,14,0,0,5,0,0,9,0,0,0,1,147.059,0,0,0,4181,1287,0,0,0,2,0
0,0,0,0,4,0,1,1,0,3,0,0,0,3,0,0,1,1,1,1,0,1,0,0,0,3,0,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,14,5,0,1,0,0,86,7.17,0,0,0,1,Male,0,3,17,0,0,0,0,0,0,0,1,0,0,2,4,0,0,38,0,0,0,0,0,1,0,3,0,1,1,5,0,0,1,0,11,19,0,0,2,0,12,0,0,0,0,2,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,3729,2,9,0,0,0,0.173031956,0.015848272,1,1,0,0,0,0.12,0,0,0,2,0,0,0,0,0,5,1,2,1,0,0,1,0,0,3,0,0,0,0,0,0,1,0,3,0,0,5,0,0,0,3,0,/talks/alan-r-harker_hope-anchor-souls/,2,0,0,0,0,3,0.51,0,0,0,2.09071157,0,1,0,0,1,4,6,0,0,5,1,2,7,0,0,1,0,486,1,1,2,3849,1251,3,4,0,0,0
0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,67,9.12,0,0,0,1,Male,0,1,0,0,3,0,0,0,0,0,0,0,5,0,2,0,0,1,0,0,0,0,1,1,1,0,0,0,16,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,232,0,0,0,0,0,0.0040843,0.017807548,0,0,0,0,0,0.12,0,0,15,0,0,0,0,0,0,0,0,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,/talks/albert-e-burke_science-survival/,0,0,0,0,0,7,0.48,0,0,0,0.6121,1,6,3,0,0,1,21,0,0,0,0,0,20,0,0,0,10,54.391,3,0,2,6121,1275,13,0,0,0,0
0,0,0,0,4,2,0,0,0,0,0,0,1,16,0,0,0,8,0,1,0,1,0,0,0,0,0,4,0,0,1,0,0,2,2,1,0,2,0,0,0,0,0,0,0,2,1,2,0,0,0,2,0,0,0,5,0,0,0,0,8,0,2,1,12,0,0,0,1,112,6.39,0,0,15,4,Male,0,13,1,9,1,0,0,1,20,0,7,0,0,0,12,2,0,6,2,0,0,0,0,0,0,4,0,1,3,6,0,0,1,0,15,25,3,0,1,2,7,1,0,0,0,5,0,5,7,0,0,0,0,0,0,0,2,1,0,0,3,5,3,1,0,0,0,0.015961044,0.038008927,0,2,0,0,0,0.17,0,2,4,5,0,3,5,5,8,2,0,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,10,0,/talks/albrecht-w-steve_good-can/,0,0,0,4,0,14,0.45,16,2,4,3.852527358,2,1,0,0,1,6,18,0,0,0,0,0,0,0,14,0,0,64.007,3,0,2,7393,1799,23,0,0,0,0
